seed,eps,template,x0_radius,s_A,N,id_feasible,sX,id_time,coverage,coverage_train,encl,mu_sum,lp_feasible,lambda_min
4000,0.4,row,0.5,3,30,True,0.0,0.15391135800018674,0.55,1.0,0.15206211306675782,0.26480192179115813,True,0.19921875
4023,0.4,row,0.5,3,30,True,9.559330643688309e-11,0.1009616429982998,0.575,1.0,0.11787557370725435,0.283074788469626,True,0.13671875
4046,0.4,row,0.5,3,30,True,0.0013995522486124183,0.07902912500139792,0.45,1.0,0.11563935728769573,0.2915357831898713,True,0.21484375
4069,0.4,row,0.5,3,30,True,0.015989448574341508,0.09200864399826969,0.15,1.0,0.10794887018464161,0.32407893134140053,True,0.2734375
4092,0.4,row,0.5,3,30,True,0.0,0.12482295899826568,0.4,1.0,0.07385951766824389,0.1989441127574011,True,0.1171875
4115,0.4,row,0.5,3,30,True,0.0,0.12019892700118362,0.475,1.0,0.07471673995467476,0.14784206496441632,True,0.15625
4138,0.4,row,0.5,3,30,True,6.240034752470738e-11,0.09373927100023138,0.475,1.0,0.09955741854941219,0.14793586066267772,True,0.1953125
4161,0.4,row,0.5,3,30,True,0.0,0.07234508499823278,0.55,1.0,0.11345049692615858,0.14639354836686314,True,0.25
4000,0.4,random,0.5,3,30,True,0.0,0.07942701100182603,0.375,1.0,0.13910046388183916,0.21595977107269118,True,0.19921875
4023,0.4,random,0.5,3,30,True,6.3425610029637414e-12,0.13376093999977456,0.425,1.0,0.13845644394895756,0.2049407550590283,True,0.25
4046,0.4,random,0.5,3,30,True,0.003641230946360668,0.08142155099994852,0.55,1.0,0.15965488953164328,0.35760373213181573,True,0.29296875
4069,0.4,random,0.5,3,30,True,0.014869338337630288,0.06768991199714947,0.275,1.0,0.1444648921465106,0.22313918827420143,True,0.37890625
4092,0.4,random,0.5,3,30,True,8.281618442419326e-06,0.09015910100060864,0.5,1.0,0.1252728281273277,0.2224951464300783,True,0.23828125
4115,0.4,random,0.5,3,30,True,0.0012835276432745912,0.08452166500137537,0.225,1.0,0.10313154164374072,0.2144245841335154,True,0.16796875
4138,0.4,random,0.5,3,30,True,0.0034936966649207193,0.11530002699873876,0.5,1.0,0.19700977042474224,0.37672293726460515,True,0.3828125
4161,0.4,random,0.5,3,30,True,0.004435884811814372,0.07386436399974627,0.425,1.0,0.16647095542472695,0.24401370974551595,True,0.2890625
4000,0.4,pca,0.5,3,30,True,0.0016416969861893964,0.0689706949997344,0.175,1.0,0.27128345482276917,0.21133124192971864,True,0.73828125
4023,0.4,pca,0.5,3,30,True,0.00018135140709450858,0.07776928600287647,0.275,1.0,0.1481528502605946,0.08878689142171567,True,0.44140625
