seed,alpha,N,method,id_feasible,sX,id_time,n_var,coverage_train,coverage_x1,encl_x1,coverage_x2,encl_x2,coverage_x3,encl_x3,src_state,src_input,src_additive,repr_gap,center_err,muA_mass,muB_mass,muw_mass,lambda_min,gamma
4104,4.0,10,DCM,False,,0.03549743500002478,55,,,,,,,,,,,,,,,,,1.0
4104,4.0,10,ICM-noSI,True,0.01588090746792319,0.03479205100006766,253,1.0,0.0,0.03366694967572706,0.025,0.042710816106718584,0.0,0.051754682537710116,0.009043866430991528,0.018623083243616525,0.006000000001119008,43.67127955526395,0.03642627595626721,0.16512351806318398,0.5379888130780269,0.6000000001119008,0.078125,1.0
4104,4.0,10,ICM,True,0.03765609649161954,0.04624341800013099,433,1.0,0.025,0.05150375947293144,0.025,0.0672062522815575,0.0,0.08290874509018353,0.01570249280862604,0.029801266665269298,0.0059999999990361114,36.36596237131531,0.0544743284644581,0.28669717853419424,0.8603862843528574,0.5999999999036112,0.11328125,1.0
4121,4.0,10,DCM,False,,0.03537640099989403,55,,,,,,,,,,,,,,,,,1.0
4121,4.0,10,ICM-noSI,True,0.011030689809819532,0.03451001600001291,253,1.0,0.025,0.05634492099657603,0.05,0.0725292832055789,0.0,0.08871364541458175,0.01618436220900286,0.03416055878758991,0.005999999999983261,66.50246322753763,0.11397765222927328,0.32041569644611906,0.9133196077421416,0.5999999999983262,0.1328125,1.0
4121,4.0,10,ICM,True,0.016403423878602563,0.05341181299991149,433,1.0,0.2,0.09861849545618603,0.175,0.12596899280149604,0.15,0.15331949014680607,0.027350497345310004,0.06526799811268598,0.005999999998190066,30.69481139380483,0.04927962420568821,0.528082038225204,1.6981309264275521,0.5999999998190065,0.18359375,1.0
4138,4.0,10,DCM,False,,0.03437452800017127,55,,,,,,,,,,,,,,,,,1.0
4138,4.0,10,ICM-noSI,True,0.003267652459435707,0.034834025000009206,253,1.0,0.0,0.050944130420030674,0.0,0.08171798602007618,0.0,0.11249184162012169,0.03077385560004551,0.014170274821177239,0.005999999998807919,44.980409196760455,0.041198834120627,0.5318004538617613,0.40825304801963314,0.5999999998807918,0.07421875,1.0
4138,4.0,10,ICM,True,0.00811512992371244,0.057575744000132545,433,1.0,0.05,0.0839193301809266,0.075,0.11989327867341712,0.0,0.15586722716590765,0.035973948492490526,0.03748731792859675,0.010458063759839308,13.615631409035773,0.07723780269962488,0.5969187773839446,1.070281257749881,1.0458063759839307,0.109375,1.0
4155,4.0,10,DCM,False,,0.034651255999960995,55,,,,,,,,,,,,,,,,,1.0
4155,4.0,10,ICM-noSI,True,0.024629394960247977,0.03414887000008093,253,1.0,0.1,0.07519696634235773,0.3,0.1406874427052535,0.275,0.20617791906814925,0.06549047636289576,0.003706489978470252,0.006000000000991709,25.549782897545775,0.03846214954641891,1.9036056105978556,0.08891125100463547,0.6000000000991708,0.08203125,1.0
4155,4.0,10,ICM,True,0.03645144572714998,0.04807660599999508,433,1.0,0.275,0.11462112099435573,0.325,0.170462388215242,0.35,0.22630365543612832,0.055841267220886295,0.0447798537909123,0.013999999982557137,11.477903009367605,0.026509361849077262,1.7263290165762706,1.0829809613644361,1.3999999982557139,0.17578125,1.0
4172,4.0,10,DCM,False,,0.037379269999973985,55,,,,,,,,,,,,,,,,,1.0
4172,4.0,10,ICM-noSI,True,0.00204446863050656,0.03442402900009256,253,1.0,0.0,0.06831905327986879,0.0,0.13063810636461698,0.0,0.19295715944936515,0.06231905308474819,1.9516292772651857e-10,0.005999999999957672,122.15435615243518,0.07658989173295286,0.6598589998181521,1.0041415194568153e-08,0.5999999999957673,0.04296875,1.0
4172,4.0,10,ICM,True,0.025821860001072866,0.048345324000138135,433,1.0,0.025,0.10406410638902948,0.05,0.1952271359136717,0.05,0.2863901654383139,0.09116302952464223,0.006901076864693758,0.005999999999693494,35.79228357884052,0.04843073496337891,0.9681189655102227,0.20915027569983302,0.5999999999693493,0.125,1.0
4189,4.0,10,DCM,False,,0.03586835800001609,55,,,,,,,,,,,,,,,,,1.0
4189,4.0,10,ICM-noSI,True,0.0023085245232390963,0.0907845389999693,253,1.0,0.025,0.05570030261731925,0.05,0.08458713714667532,0.05,0.11347397167603139,0.028886834529356066,0.02081346808569859,0.006000000002264598,58.34637953347914,0.06649178356443311,0.4912507751412805,0.4913657682739567,0.6000000002264598,0.08984375,1.0
4189,4.0,10,ICM,True,0.02019032357970459,0.04791643800012935,433,1.0,0.1,0.08430397863621134,0.175,0.16260795719144056,0.225,0.24091193574666975,0.07830397855522922,8.109563821599977e-11,0.005999999999886479,25.368802631404424,0.06320487542982445,1.4385814491431907,3.1996495327785017e-09,0.5999999999886478,0.09765625,1.0
4206,4.0,10,DCM,False,,0.03611109100006615,55,,,,,,,,,,,,,,,,,1.0
4206,4.0,10,ICM-noSI,True,0.0016597888842383754,0.034653345999913654,253,1.0,0.0,0.04737256075995217,0.0,0.08874512144841529,0.0,0.1301176821368784,0.04137256068846312,7.134892294992706e-11,0.006000000000140121,66.85637341926802,0.057613798186324464,0.5652715622210235,4.388605691495565e-09,0.6000000000140121,0.0390625,1.0
4206,4.0,10,ICM,True,0.0016597886403065408,0.047081600000183244,433,1.0,0.1,0.07970150441731036,0.25,0.15340300713732086,0.35,0.22710450985733135,0.0737015027200105,1.70090102033647e-09,0.005999999996398847,18.709402320630605,0.044401115089771626,1.0198957449305068,9.014800706103496e-08,0.5999999996398846,0.046875,1.0
4223,4.0,10,DCM,False,,0.034767808999959016,55,,,,,,,,,,,,,,,,,1.0
4223,4.0,10,ICM-noSI,True,0.013697381678333872,0.03361377999999604,253,1.0,0.025,0.06930588594957503,0.0,0.12811449307172323,0.0,0.18692310019387143,0.058808607122148214,0.004497278827497802,0.0059999999999290074,134.65367243801663,0.16527924237625446,1.175327453133151,0.11991222701716801,0.5999999999929007,0.08984375,1.0
4223,4.0,10,ICM,True,0.009457506545135866,0.04668163899987121,433,1.0,0.35,0.10964896688573804,0.525,0.20511986135546412,0.6,0.30059075582519024,0.09547089446972609,0.008178072416104295,0.005999999999907647,15.85931798004723,0.026661031258562007,1.8921883054148556,0.21805427271142505,0.5999999999907647,0.10546875,1.0
4240,4.0,10,DCM,False,,0.03846724599998197,55,,,,,,,,,,,,,,,,,1.0
4240,4.0,10,ICM-noSI,True,0.012602590249171321,0.04026480599986826,253,1.0,0.0,0.04884534040141762,0.0,0.07256137731380344,0.0,0.09627741422618923,0.023716036912385795,0.01912930348897613,0.006000000000055696,53.17898559774618,0.07356936647627321,0.2856976431376587,0.5465799535115075,0.6000000000055696,0.12109375,1.0
4240,4.0,10,ICM,True,0.014847202648325073,0.05005918200004089,433,1.0,0.025,0.06555564253217991,0.1,0.10107433824506185,0.075,0.13659303395794378,0.03551869571288194,0.020896673145686766,0.009140273673611197,41.983420600332984,0.03126268175357627,0.6817500155471029,0.5977820188956141,0.9140273673611197,0.1328125,1.0
4257,4.0,10,DCM,False,,0.03450937899992823,55,,,,,,,,,,,,,,,,,1.0
4257,4.0,10,ICM-noSI,True,0.011023405381564131,0.038781259999950635,253,1.0,0.0,0.04082788498849245,0.0,0.04529489468359564,0.0,0.04976190437869884,0.0044670096951031964,0.030360875291684297,0.0060000000017049505,29.045537581517404,0.03680104030995292,0.09205157123864892,0.7833756422861536,0.600000000170495,0.09765625,1.0
4257,4.0,10,ICM,True,0.02005577348101631,0.04624340400005167,433,1.0,0.075,0.07615215863898366,0.15,0.12340223520410812,0.15,0.17065231176923254,0.04725007656512444,0.022902082073977325,0.005999999999881895,19.501757512304778,0.07235478527469974,1.078894417506188,0.5486342260894611,0.5999999999881894,0.13671875,1.0
4274,4.0,10,DCM,False,,0.03446965100010857,55,,,,,,,,,,,,,,,,,1.0
4274,4.0,10,ICM-noSI,True,0.010636097340173107,0.03429479600004015,253,1.0,0.0,0.05034230937066243,0.0,0.08635314808101682,0.0,0.12236398679137121,0.03601083871035439,0.008331470660114717,0.006000000000193322,143.31895023683344,0.21033394991561008,0.5447628727377536,0.20107563703158343,0.6000000000193322,0.05078125,1.0
4274,4.0,10,ICM,True,0.027604255079525568,0.10533041099984075,433,1.0,0.1,0.06779536286398259,0.125,0.11431088486840131,0.2,0.16082640687282002,0.046515522004418705,0.015279840860330263,0.005999999999233628,22.05507409328883,0.03149999384355742,0.7063028903573491,0.4696575115930366,0.5999999999233628,0.08984375,1.0
4291,4.0,10,DCM,False,,0.03444372199987811,55,,,,,,,,,,,,,,,,,1.0
4291,4.0,10,ICM-noSI,True,0.006349361494401114,0.033905912999898646,253,1.0,0.0,0.04530823569619421,0.05,0.07703963466237465,0.05,0.10877103362855511,0.03173139896618045,0.00757683673036035,0.005999999999653416,55.09629226284823,0.06963940602698665,0.5371036965721884,0.21586679302650083,0.5999999999653416,0.04296875,1.0
4291,4.0,10,ICM,True,0.02056642854421351,0.04818886099997144,433,1.0,0.15,0.08826025569979774,0.15,0.11106745883723879,0.1,0.13387466197467984,0.02280720313744105,0.05945305256306219,0.005999999999294497,23.06487300933244,0.041938038721698656,0.4423955782633726,1.4771099364919529,0.5999999999294496,0.16796875,1.0
4308,4.0,10,DCM,False,,0.035807919000035326,55,,,,,,,,,,,,,,,,,1.0
4308,4.0,10,ICM-noSI,True,0.0033333333198689334,0.0340495400000691,253,1.0,0.025,0.062451960069812615,0.1,0.11890392007974875,0.1,0.1753558800896849,0.05645196000993613,5.99375901650876e-11,0.005999999999938906,58.68211897562852,0.05916235863395183,1.232801908609163,2.7956480551598713e-09,0.5999999999938905,0.06640625,1.0
4308,4.0,10,ICM,True,0.01784178586242852,0.047570714999892516,433,1.0,0.275,0.0903861378328346,0.425,0.17271256086295064,0.425,0.25503898389306673,0.08232642303011603,0.0020597148027766366,0.005999999999941927,26.850833549737214,0.04896487923617787,1.7400206744259061,0.0558074030010001,0.5999999999941926,0.109375,1.0
4325,4.0,10,DCM,False,,0.037392868999859274,55,,,,,,,,,,,,,,,,,1.0
4325,4.0,10,ICM-noSI,True,0.003333333320810745,0.0351035219998721,253,1.0,0.0,0.0683915939809325,0.0,0.13078318775747994,0.0,0.19317478153402734,0.06239159377654742,2.0441827585643732e-10,0.005999999999966794,149.17784494414047,0.1966384700084267,0.9925202664856315,6.1753909687488985e-09,0.5999999999966795,0.05078125,1.0
4325,4.0,10,ICM,True,0.0033333333211839834,0.04997884499994143,433,1.0,0.175,0.1020461567637371,0.15,0.18199909055806557,0.25,0.26195202435239406,0.07995293379432848,0.01609322296942759,0.005999999999981002,30.207843546874116,0.05508882699072515,1.241180578254072,0.3833054596701922,0.5999999999981003,0.1015625,1.0
4342,4.0,10,DCM,False,,0.0918277670000407,55,,,,,,,,,,,,,,,,,1.0
4342,4.0,10,ICM-noSI,True,0.010730360374519313,0.03496550899990325,253,1.0,0.0,0.0402217427066587,0.0,0.049730207425176434,0.0,0.05923867214369416,0.009508464718517731,0.02471327798829635,0.005999999999844619,38.10655789805937,0.05325529964379373,0.1571468592161033,0.6730008575165909,0.599999999984462,0.0703125,1.0
4342,4.0,10,ICM,True,0.004611454576504078,0.04689643200003957,433,1.0,0.125,0.09158839320086112,0.125,0.12766538942686487,0.025,0.1637423856528686,0.03607699622600374,0.04951139697460987,0.0060000000002475165,15.677270108476936,0.0543308130342941,0.5649317676546212,1.3598955949842468,0.6000000000247516,0.1328125,1.0
4359,4.0,10,DCM,False,,0.035521459999927174,55,,,,,,,,,,,,,,,,,1.0
4359,4.0,10,ICM-noSI,True,0.002367608200224188,0.03470708100007869,253,1.0,0.0,0.03401893633215878,0.0,0.051776679370549875,0.025,0.06953442240894098,0.017757743038391095,0.01026119329401273,0.005999999999754948,52.925735150542536,0.07125033716394634,0.2931557569596238,0.263164980297869,0.5999999999754948,0.0546875,1.0
4359,4.0,10,ICM,True,0.025984585179159636,0.04704676799997287,433,1.0,0.075,0.05717636005532767,0.025,0.061577088686930105,0.025,0.06597781731853256,0.004400728631602441,0.04677563142378756,0.00599999999993768,35.34414630568433,0.04698556019893807,0.0753360754201452,1.179152570633153,0.599999999993768,0.10546875,1.0
4376,4.0,10,DCM,False,,0.03448358300011023,55,,,,,,,,,,,,,,,,,1.0
4376,4.0,10,ICM-noSI,True,0.0033146706320957772,0.03439771900002597,253,1.0,0.025,0.06718976765615443,0.025,0.0922030553113646,0.0,0.11721634296657477,0.025013287655210166,0.036176480001010446,0.005999999999933829,138.10139908520733,0.20576314536912274,0.3884504521196116,0.8950242227775365,0.5999999999933829,0.109375,1.0
4376,4.0,10,ICM,True,0.015614866723952929,0.046810417999950005,433,1.0,0.125,0.09146751552610896,0.075,0.12224070925298285,0.075,0.15301390297985673,0.03077319372687388,0.0546943217997445,0.005999999999490595,34.79095149898649,0.07284890885600437,0.4812111019714089,1.3475775982769718,0.5999999999490595,0.13671875,1.0
4393,4.0,10,DCM,True,0.07324744283812111,0.019273274999932255,55,1.0,0.0,0.022157593289459668,0.0,0.022157593289459668,0.0,0.022157593289459668,0.0,0.0,0.022157593289459668,36.19156017952219,0.15197233271507238,0.0,0.0,2.2157593289459667,0.08203125,1.0
4393,4.0,10,ICM-noSI,True,0.03536360995921865,0.03441212200004884,253,1.0,0.0,0.03752366995018933,0.0,0.06904733754040523,0.0,0.10057100513062116,0.031523667590215916,2.3497517593356413e-09,0.006000000010221658,128.47509057584938,0.11561460357183273,0.5557634447510218,9.80886794671335e-08,0.6000000010221658,0.0703125,1.0
4393,4.0,10,ICM,True,0.02389796665929586,0.05396127400013029,433,1.0,0.025,0.0638180940721628,0.05,0.1077903309700605,0.075,0.15176256786795822,0.04397223689789769,0.013845857174325668,0.005999999999939449,21.54665262172128,0.03971636379200838,0.8523560141588512,0.37760554253921386,0.5999999999939449,0.11328125,1.0
5070,5.0,10,DCM,False,,0.037960316999942734,55,,,,,,,,,,,,,,,,,1.0
5070,5.0,10,ICM-noSI,True,0.021959141054924126,0.0349239279998983,253,1.0,0.025,0.05580589218630405,0.0,0.09486801672191374,0.025,0.13393014125752342,0.039062124535609685,0.010743767649830708,0.006000000000863654,81.09595025492376,0.12649325457229182,1.115445101499385,0.28303659964146216,0.6000000000863653,0.09765625,1.0
5070,5.0,10,ICM,True,0.01241609887940588,0.1114641300000585,433,1.0,0.225,0.08717018601407037,0.25,0.13155791704086583,0.275,0.17594564806766133,0.04438773102679548,0.03678245498732739,0.005999999999947473,7.227423689046358,0.058791789074998824,1.2705454856323186,0.9685985578506817,0.5999999999947472,0.15625,1.0
5087,5.0,10,DCM,False,,0.0379659590000756,55,,,,,,,,,,,,,,,,,1.0
5087,5.0,10,ICM-noSI,True,0.003333332635035445,0.034423791999870446,253,1.0,0.025,0.07574200639088417,0.0,0.07634311564060384,0.0,0.07694422489032353,0.0006011092497196771,0.06914089714086791,0.006000000000296584,163.00354701878146,0.19861915906935196,0.012076859881606394,1.8907881122119368,0.6000000000296584,0.16015625,1.0
5087,5.0,10,ICM,True,0.0276544642512504,0.04731734899996809,433,1.0,0.25,0.13690605749299728,0.2,0.1861701380769874,0.175,0.23543421866097752,0.04926408058399012,0.07012770242192301,0.01751427448708415,15.632747285768009,0.08967382565720017,1.2800140107204727,2.006137702762738,1.751427448708415,0.23828125,1.0
5104,5.0,10,DCM,False,,0.03549124200003462,55,,,,,,,,,,,,,,,,,1.0
5104,5.0,10,ICM-noSI,True,0.012592477854209532,0.038087588000053074,253,1.0,0.075,0.0741355090432673,0.05,0.13028643492091704,0.025,0.18643736079856682,0.05615092587764977,0.01198458316572161,0.005999999999895916,47.58928982187871,0.03235743828191716,0.7448503127921229,0.3389123655586427,0.5999999999895915,0.078125,1.0
5104,5.0,10,ICM,True,0.015513316229854598,0.10256307500003459,433,1.0,0.25,0.11485493954749901,0.375,0.1929662661805307,0.5,0.2710775928135624,0.0781113266330317,0.03074361291157739,0.0060000000028899185,25.310763647796975,0.03460167185924046,1.3914906096371695,0.8910817925932106,0.6000000002889919,0.140625,1.0
5121,5.0,10,DCM,False,,0.03492088899997725,55,,,,,,,,,,,,,,,,,1.0
5121,5.0,10,ICM-noSI,True,0.002958781351507893,0.03370788600000196,253,1.0,0.0,0.09855052963268673,0.05,0.16684412619718852,0.0,0.2351377227616903,0.06829359656450178,0.024256933067713028,0.006000000000471939,171.5446023644644,0.13493519624474673,0.9257531702396123,0.647901450952418,0.6000000000471939,0.09375,1.0
5121,5.0,10,ICM,True,0.01685865366884095,0.046463746999961586,433,1.0,0.225,0.12714166235972119,0.225,0.21044659652360703,0.25,0.29375153068749293,0.08330493416388587,0.0378367281960935,0.00599999999974181,36.8633146928073,0.031499999721129046,1.1321629950586263,1.0070417880126126,0.599999999974181,0.171875,1.0
5138,5.0,10,DCM,False,,0.034872626000151286,55,,,,,,,,,,,,,,,,,1.0
5138,5.0,10,ICM-noSI,True,0.026629080422306477,0.03322756500006108,253,1.0,0.0,0.041961069904340495,0.0,0.07792213941034368,0.025,0.11388320891634689,0.035961069506003196,3.974283716727426e-10,0.006000000000908919,83.95409916159856,0.17164939950889374,0.861709130955985,1.9772833090555933e-08,0.6000000000908918,0.0390625,1.0
5138,5.0,10,ICM,True,0.022417450048309043,0.045105015999979514,433,1.0,0.075,0.09775754322864401,0.425,0.1654891176405468,0.55,0.23322069205244964,0.06773157441190283,0.024025968816448855,0.0060000000002923305,25.475229424457993,0.034221280521883224,1.5748182040705876,0.6216918048336124,0.6000000000292329,0.15234375,1.0
5155,5.0,10,DCM,False,,0.034455146000027526,55,,,,,,,,,,,,,,,,,1.0
5155,5.0,10,ICM-noSI,True,0.034214506380191856,0.03476068700001633,253,1.0,0.0,0.10073507985908345,0.05,0.1674031596453846,0.025,0.2340712394316858,0.06666807978630117,0.028067000070532467,0.006000000002249817,214.8656250563289,0.23857865413434787,1.1465211371630817,0.6902327381826918,0.6000000002249816,0.17578125,1.0
5155,5.0,10,ICM,True,0.02135230726290812,0.04635784499987494,433,1.0,0.7,0.1898926840193572,0.8,0.3227985897947576,0.75,0.45570449557015813,0.13290590577540043,0.05098677821605376,0.006000000027903011,12.990019901569442,0.03149999805312467,2.4666364078161114,1.2985288264290176,0.600000002790301,0.2421875,1.0
5172,5.0,10,DCM,False,,0.2941279819999636,55,,,,,,,,,,,,,,,,,1.0
5172,5.0,10,ICM-noSI,True,0.003333332850789879,0.035622135000039634,253,1.0,0.0,0.061937426054518394,0.0,0.10020653405876798,0.0,0.13847564206301755,0.038269108004249576,0.017668318038994917,0.006000000011273909,62.302877332340216,0.08711027495646467,0.4794069928321717,0.39667420573202333,0.6000000011273908,0.09375,1.0
5172,5.0,10,ICM,True,0.05285718860231255,0.0840438099999119,433,1.0,0.075,0.140600463994714,0.025,0.22265979079658865,0.025,0.3047191175984633,0.08205932680187467,0.04454113719329118,0.013999999999548148,101.13422453490405,0.08579492263259492,1.1765674310299907,1.000000006001729,1.3999999999548147,0.25,1.0
5189,5.0,10,DCM,False,,0.043361905999972805,55,,,,,,,,,,,,,,,,,1.0
5189,5.0,10,ICM-noSI,True,0.03215633438242809,0.03830165699991994,253,1.0,0.0,0.04163945646459206,0.0,0.06467824083023668,0.0,0.0877170251958813,0.023038784365644622,0.012600672099152627,0.00599999999979481,65.72105316241381,0.07966591839745896,0.3514342004016952,0.412850902473055,0.599999999979481,0.09765625,1.0
5189,5.0,10,ICM,True,0.02953269591165937,0.0493390259998705,433,1.0,0.2,0.1147587848637636,0.275,0.20174849344791584,0.275,0.28873820203206807,0.08698970858415225,0.021769076278997223,0.006000000000614141,28.697872594288985,0.05691390996670587,1.5190709666478872,0.7132463047402855,0.6000000000614141,0.2109375,1.0
5206,5.0,10,DCM,False,,0.03517665300000772,55,,,,,,,,,,,,,,,,,1.0
5206,5.0,10,ICM-noSI,True,0.0019226156808910373,0.033945511999945666,253,1.0,0.0,0.11462979289786049,0.075,0.21221765919765928,0.075,0.309805525497458,0.09758786629979875,0.01104192660592942,0.005999999992132297,79.13420216298489,0.06675944825582647,1.116065510297719,0.2848194569617892,0.5999999992132298,0.12890625,1.0
5206,5.0,10,ICM,True,0.001922616302049531,0.04855069299992465,433,1.0,0.35,0.1600149402048367,0.525,0.2881776829767828,0.6,0.4163404257487288,0.12816274277194611,0.02585219743293844,0.0059999999999522,25.222275805444507,0.02689196960055351,1.8722948111382836,0.666840785679456,0.59999999999522,0.1953125,1.0
5223,5.0,10,DCM,False,,0.03449871499992696,55,,,,,,,,,,,,,,,,,1.0
5223,5.0,10,ICM-noSI,True,0.0016705431056307399,0.033626845000071626,253,1.0,0.025,0.05144989665098769,0.075,0.06958494523059294,0.025,0.08771999381019818,0.018135048579605247,0.027314848071212306,0.006000000000170147,57.69777618240669,0.04938524456129123,0.27578684297388756,0.7088018504783162,0.6000000000170147,0.08203125,1.0
5223,5.0,10,ICM,True,0.025530600691993876,0.10558063999997103,433,1.0,0.1,0.1367941427393431,0.1,0.2295490510633403,0.075,0.32230395938733764,0.09275490832399728,0.030039234416630707,0.013999999998715085,38.12834784425581,0.04723496678111172,1.4273249176772072,0.7632133775101476,1.3999999998715085,0.2265625,1.0
5240,5.0,10,DCM,False,,0.038664987999936784,55,,,,,,,,,,,,,,,,,1.0
5240,5.0,10,ICM-noSI,True,0.022019681216835525,0.038267133000090325,253,1.0,0.075,0.10655493286880424,0.1,0.18968987969545925,0.075,0.27282482652211426,0.08313494682665501,0.01741998604197026,0.006000000000178973,50.284328726107006,0.05894763967687392,1.6890892972781444,0.47990328958515094,0.6000000000178973,0.1640625,1.0
5240,5.0,10,ICM,False,,0.14500659899999846,433,,,,,,,,,,,,,,,,,1.0
5257,5.0,10,DCM,False,,0.041935256999977355,55,,,,,,,,,,,,,,,,,1.0
5257,5.0,10,ICM-noSI,True,0.0027442671084660563,0.03610281099986423,253,1.0,0.075,0.12447749178565296,0.125,0.24152117089459155,0.1,0.3585648500035301,0.11704367910893858,0.0014338126765157957,0.0060000000001985705,50.38136265614201,0.07101370958965658,1.3273350684766219,0.036232918429640666,0.6000000000198572,0.09765625,1.0
5257,5.0,10,ICM,True,0.022299732424760462,0.0467049210001278,433,1.0,0.0,0.11476953147570337,0.05,0.16834058132183857,0.0,0.22191163116797372,0.053571049846135185,0.05519848163022221,0.005999999999345982,43.612735447336775,0.05785272075698389,0.5946584504476407,1.409809404938676,0.5999999999345982,0.16796875,1.0
5274,5.0,10,DCM,False,,0.03461276600000929,55,,,,,,,,,,,,,,,,,1.0
5274,5.0,10,ICM-noSI,True,0.003333333278777885,0.03750254099986705,253,1.0,0.0,0.08460339926381448,0.025,0.12563377619272906,0.05,0.16666415312164368,0.041030376928914605,0.03757302233434127,0.006000000000558621,46.43421955234655,0.0656011539519647,0.6899653117086666,0.9185086595566866,0.6000000000558621,0.17578125,1.0
5274,5.0,10,ICM,True,0.04436018568268359,0.07367548599995644,433,1.0,0.1,0.1544600149928817,0.125,0.2701495070884003,0.225,0.38583899918391895,0.11568949209551863,0.02477052289872471,0.013999999998638376,46.98746045745813,0.06734408810946613,2.7381657707111495,0.6129926440293577,1.3999999998638377,0.23046875,1.0
5291,5.0,10,DCM,False,,0.03488171699996201,55,,,,,,,,,,,,,,,,,1.0
5291,5.0,10,ICM-noSI,True,0.02622696583394912,0.03629176699996606,253,1.0,0.0,0.100924378055536,0.0,0.17472356475316422,0.0,0.2485227514507924,0.07379918669762822,0.021125191357992353,0.005999999999915446,102.02426970055377,0.11485127886850552,0.8280796694450403,0.6172182634564154,0.5999999999915445,0.1328125,1.0
5291,5.0,10,ICM,True,0.02554967868767863,0.04824707800003125,433,1.0,0.15,0.13398119635098057,0.075,0.22008275203888425,0.05,0.30618430772678795,0.0861015556879037,0.041879640663411044,0.005999999999665833,26.0738851593033,0.02378678469704054,0.9651230355271788,1.149658055470045,0.5999999999665834,0.171875,1.0
5308,5.0,10,DCM,False,,0.03476738499989551,55,,,,,,,,,,,,,,,,,1.0
5308,5.0,10,ICM-noSI,True,0.0024946556132391584,0.03406037600007039,253,1.0,0.0,0.09006877326792553,0.025,0.14167462696408686,0.05,0.19328048066024817,0.051605853696161316,0.03246291957175126,0.006000000000012954,125.21586640537483,0.1363341946366989,0.8427240415857159,0.8116489087215987,0.6000000000012954,0.1640625,1.0
5308,5.0,10,ICM,True,0.030956424466805448,0.15202004800016766,433,1.0,0.1,0.12866463925414262,0.1,0.2089252685578033,0.15,0.289185897861464,0.08026062930366067,0.04240400995001127,0.006000000000470693,30.763698659921904,0.07489985950678713,1.2469057422613161,1.0715178787293056,0.6000000000470694,0.23046875,1.0
5325,5.0,10,DCM,False,,0.036073683000040546,55,,,,,,,,,,,,,,,,,1.0
5325,5.0,10,ICM-noSI,True,0.03571476771019989,0.03604271699987294,253,1.0,0.025,0.09061822834127317,0.025,0.12902118809993482,0.0,0.16742414785859644,0.038402959758661634,0.046215268581836534,0.0060000000007750035,103.47130458993044,0.10990832320372135,0.5293579771164658,1.2620475459596507,0.6000000000775003,0.21484375,1.0
5325,5.0,10,ICM,True,0.016857844074739226,0.05332181399990077,433,1.0,0.125,0.13799471823618598,0.2,0.21820991220146277,0.3,0.2984251061667397,0.08021519396527682,0.043779524349262286,0.013999999921646855,21.382364283007384,0.050115385727843575,1.5783549038047293,1.1797224007995726,1.3999999921646855,0.1953125,1.0
5342,5.0,10,DCM,False,,0.035010754000040833,55,,,,,,,,,,,,,,,,,1.0
5342,5.0,10,ICM-noSI,True,0.003302299243110533,0.033373984000036216,253,1.0,0.025,0.06583472963534535,0.0,0.10654108279378278,0.0,0.1472474359522202,0.04070635315843743,0.019128376476717963,0.006000000000189966,58.275222944076056,0.08132337715489088,0.5084708974356751,0.5264072087642461,0.6000000000189967,0.1015625,1.0
5342,5.0,10,ICM,True,0.013942699951200604,0.04739362199984498,433,1.0,0.275,0.17078777212184346,0.225,0.30375246590921195,0.175,0.43671715969658037,0.13296469378736847,0.02935714859819008,0.008465929736284943,26.20917452390804,0.029785832894811515,2.477968919999692,0.7562047186328008,0.8465929736284943,0.1484375,1.0
5359,5.0,10,DCM,False,,0.034323201999995945,55,,,,,,,,,,,,,,,,,1.0
5359,5.0,10,ICM-noSI,True,0.012301965551052497,0.0342022080001243,253,1.0,0.0,0.06087599479307746,0.0,0.10487915725141081,0.0,0.14888231970974414,0.044003162458333335,0.01087283232670901,0.006000000008035127,110.44991529399937,0.1123420456438809,0.45990012085618515,0.27827368531178026,0.6000000008035127,0.07421875,1.0
5359,5.0,10,ICM,True,0.007586940617857196,0.049909017999880234,433,1.0,0.225,0.1484281154151995,0.35,0.27495276947517744,0.275,0.4014774235351554,0.1265246540599779,0.015903461356637998,0.005999999998583598,38.310041227500534,0.03149999714508811,1.3323545006007953,0.4070249994983243,0.59999999985836,0.11328125,1.0
5376,5.0,10,DCM,False,,0.03747498899997481,55,,,,,,,,,,,,,,,,,1.0
5376,5.0,10,ICM-noSI,True,0.017051946151515677,0.03476131599995824,253,1.0,0.0,0.042261341443791026,0.0,0.06819344604043817,0.0,0.09412555063708532,0.02593210459664715,0.010329236847086386,0.006000000000057493,78.80471101163077,0.07267181238241227,0.30344854498971635,0.25642060548970824,0.6000000000057494,0.046875,1.0
5376,5.0,10,ICM,True,0.012690862854958674,0.05282697799998459,433,1.0,0.05,0.09828711934476418,0.075,0.1745485627162066,0.025,0.25081000608764903,0.07626144337144243,0.0160256759738338,0.005999999999487943,53.72156226091894,0.06004819250631355,0.8662200606897581,0.3978332232971251,0.5999999999487943,0.0546875,1.0
5393,5.0,10,DCM,False,,0.03793339599997125,55,,,,,,,,,,,,,,,,,1.0
5393,5.0,10,ICM-noSI,True,0.0033333332908411103,0.04034603800005243,253,1.0,0.025,0.11012461280897226,0.05,0.2133643238045745,0.025,0.31660403480017674,0.10323971099560222,0.0008849018135716768,0.005999999999798361,56.0102577744668,0.06948231047575593,1.7250791482386492,0.021740233487856312,0.5999999999798361,0.11328125,1.0
